,price_sold_sek,number_of_rooms,area_size,has_elevator,year_built,annual_fee_sek,annual_cost_sek,region_processed_bromma,region_processed_centrala sundbyberg,region_processed_gröndal,region_processed_hammarby sjöstad,region_processed_kungsholmen,region_processed_råsunda,region_processed_södermalm,region_processed_vasastan,region_processed_årsta,region_processed_östermalm,has_balcony_nej,has_balcony_unknown,cleaned_floor_number,brokerage_firm_processed_erik olsson fastighetsförmedling,brokerage_firm_processed_fastighetsbyrån stockholm - södermalm,brokerage_firm_processed_länsförsäkringar fastighetsförmedling solna,brokerage_firm_processed_notar,brokerage_firm_processed_tradition mäkleri
458,4200000,2.0,34.0,True,1893.0,1978.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,3.0,False,False,False,False,True
459,3875000,2.0,29.0,True,1912.0,1490.0,6000.0,False,False,False,False,False,False,False,True,False,False,False,False,2.0,False,False,False,True,False
460,1400000,2.0,57.0,True,1965.0,3904.0,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
461,2300000,4.0,85.0,True,2019.0,4816.0,6000.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
462,4395000,2.0,48.0,True,2016.0,4126.0,4920.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
463,2500000,1.0,325.0,False,1912.0,1985.0,4080.0,False,True,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
464,5795000,3.0,58.0,True,2023.0,3712.0,2748.0,False,False,False,False,False,False,False,True,False,False,False,False,2.0,False,False,False,False,False
465,10100000,4.0,1032.5,True,2016.0,6589.0,7500.0,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,False,False,False,False
466,2000000,2.0,55.0,True,2020.0,3348.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
467,2550000,3.0,55.0,True,2022.0,4334.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False
468,2375000,1.0,42.0,False,1960.0,3060.0,7320.0,True,False,False,False,False,False,False,False,False,False,False,False,2.7648612250999705,True,False,False,False,False
469,1700000,2.0,60.0,True,1975.0,4127.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
470,1850000,3.0,765.0,False,1944.0,4596.0,6600.0,False,False,False,False,False,False,False,False,False,False,False,False,2.1897224642294475,False,False,False,False,False
471,2100000,2.0,585.0,False,1991.0,4035.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,3.3221643529355767,False,False,False,False,False
472,2700000,2.0,55.0,True,2012.0,3582.0,5532.0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False
473,9300000,3.0,75.0,False,1896.0,3952.0,14700.0,False,False,False,False,False,False,False,True,False,False,False,True,0.0,False,False,False,False,False
474,2320000,1.0,32.0,True,2023.0,2899.0,5880.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False
475,1595000,1.0,41.0,False,1959.0,2831.0,6000.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
476,3700000,4.0,90.0,True,1953.0,4063.0,660.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
477,3425000,3.0,53.0,True,1946.0,3749.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
478,3850000,3.0,76.0,True,2010.0,5125.0,13577.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
479,2900000,3.0,75.0,True,1984.0,4434.0,6540.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
480,2200000,2.0,42.0,True,2010.0,3814.0,5000.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
481,2500000,1.0,41.0,True,1952.0,2831.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
482,6650000,2.0,62.0,True,1906.0,2879.0,14600.0,False,False,False,False,False,False,False,True,False,False,False,False,1.0,False,False,False,False,False
483,2210000,2.0,58.0,True,1954.0,3131.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,True,False
484,3510000,3.0,868.0,True,2015.0,6886.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,True,False
485,2860000,2.0,52.0,True,2017.0,3695.0,7860.0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False
486,1595000,2.0,77.0,True,1992.0,5361.0,9950.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
487,2760000,1.0,38.0,True,1939.0,2928.0,4800.0,False,False,False,False,False,True,False,False,False,False,False,False,4.0,False,False,False,True,False
488,1900000,4.0,93.0,True,1977.0,6094.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
489,3700000,2.0,44.0,True,2021.0,3395.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
490,9850000,4.0,100.0,True,1882.0,5708.0,6600.0,False,False,False,False,False,False,False,True,False,False,False,False,4.0,False,False,False,True,False
491,4110000,3.0,79.0,True,2016.0,4257.0,8100.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
492,6125000,3.0,66.0,True,2018.0,3824.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,11.0,False,False,False,True,False
493,1725000,2.0,50.0,True,1955.0,2677.0,3000.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
494,1900000,2.0,53.0,True,1958.0,3050.0,6600.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
495,6800000,2.0,59.0,True,1903.0,3170.0,7140.0,False,False,False,False,False,False,False,True,False,False,False,False,3.0,False,False,False,False,False
496,2300000,4.0,107.0,True,2000.0,7434.0,5016.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
497,6000000,3.0,73.0,True,1996.0,5872.0,4800.0,False,False,False,False,False,False,True,False,False,False,False,False,4.0,False,False,False,False,False
498,3600000,4.0,90.0,True,1968.0,4931.0,14628.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
499,7550000,4.0,109.0,True,2004.0,4516.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False
500,12650000,3.0,88.0,True,1901.0,4048.0,8600.0,False,False,False,False,False,False,False,True,False,False,False,False,2.0,False,False,False,False,False
501,5400000,4.0,84.0,True,2014.0,4967.0,6000.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
502,5250000,3.0,75.0,False,1931.0,3218.0,4800.0,False,False,False,False,True,False,False,False,False,False,False,True,0.0,False,False,False,False,False
503,3170000,2.0,52.0,True,1943.0,2460.0,8160.0,True,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
504,3995000,1.0,39.0,False,1911.0,1986.0,12000.0,False,False,False,False,False,False,False,True,False,False,False,True,2.123794320035387,False,False,False,False,False
505,3750000,5.0,125.0,True,2022.0,8426.0,3400.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
506,7300000,3.0,91.0,True,2003.0,6004.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
507,5375000,2.0,55.0,True,1931.0,3382.0,6948.0,False,False,False,False,True,False,False,False,False,False,True,False,0.0,False,False,False,False,False
508,5100000,3.0,80.0,True,2018.0,4755.0,2640.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
509,1950000,1.0,35.0,True,2022.0,2678.0,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
510,4100000,2.0,61.0,True,1967.0,3261.0,7200.0,False,False,False,False,True,False,False,False,False,False,False,False,2.0,False,False,False,False,False
511,1695000,2.0,535.0,True,2017.0,3619.0,9472.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
512,2800000,4.0,91.0,True,1954.0,4433.0,12036.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
513,1700000,1.0,40.0,True,1989.0,2598.0,9500.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
514,4875000,4.0,1032.5,True,2017.0,5802.0,12972.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
515,2370000,1.0,38.0,False,1958.0,1251.0,6356.0,False,False,False,False,False,False,False,False,False,False,False,True,2.768728713825677,False,False,False,False,False
516,6570000,2.0,66.0,True,1931.0,2730.0,3600.0,False,False,False,False,True,False,False,False,False,False,False,True,4.0,False,False,False,False,False
517,4750000,2.0,52.0,True,1938.0,3979.0,3840.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,True,False
518,3410000,2.0,51.0,False,1939.0,3386.0,7200.0,False,False,False,False,False,False,False,False,False,False,False,True,3.0,False,False,False,False,False
519,3800000,2.0,38.0,True,1935.0,3440.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,8.0,False,False,False,False,False
520,5450000,2.0,53.0,True,2022.0,1237.0,9030.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,True,False
521,5750000,3.0,60.0,True,2021.0,4065.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,2.0,False,False,False,False,True
522,2100000,1.0,34.0,True,1972.0,2150.0,4344.0,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,False,True,False
523,5400000,2.0,57.0,False,1938.0,2743.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0149552216635342,False,False,False,True,False
524,7500000,4.0,106.0,True,1990.0,6030.0,8500.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False
525,5200000,3.0,68.0,False,1947.0,3897.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.945923426111449,False,False,False,True,False
526,13850000,6.0,157.0,True,1886.0,7049.0,10000.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
527,10100000,3.0,84.0,True,1906.0,5278.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,3.0,False,False,False,False,False
528,4830000,3.0,65.0,True,1945.0,3465.0,8888.0,False,False,False,False,False,False,False,False,True,False,False,False,3.0,False,False,False,False,False
529,8750000,3.0,77.0,True,1927.0,4804.0,8400.0,False,False,False,False,False,False,False,True,False,False,False,False,4.0,False,False,False,False,False
530,4600000,1.0,46.0,False,1927.0,2922.0,12092.0,False,False,False,False,False,False,False,False,False,False,False,False,2.4528989677790456,False,True,False,False,False
531,2900000,2.0,44.0,True,1938.0,2369.0,7200.0,False,False,False,False,False,False,False,False,False,False,True,False,0.0,False,False,False,True,False
532,3295000,3.0,55.0,True,1940.0,4311.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,True,False
533,2800000,2.0,60.0,False,2007.0,3640.0,8675.0,False,False,False,False,False,False,False,False,False,False,False,True,3.3055250439666644,False,False,False,False,False
534,5825000,2.0,57.0,True,1926.0,2568.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,1.0,False,False,False,False,False
535,2640000,1.0,50.0,True,2005.0,1949.0,4440.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,True,False
536,4615000,3.0,62.0,True,1938.0,4117.0,7612.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
537,3300000,2.0,64.0,True,1945.0,4816.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,1.0,False,False,False,False,False
538,2185000,4.0,89.0,True,2007.0,6811.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
539,3500000,2.0,56.0,True,1957.0,2538.0,4020.0,False,False,False,False,False,True,False,False,False,False,False,False,2.0,False,False,True,False,False
540,2150000,4.0,97.0,True,1969.0,5688.0,5500.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
541,4350000,3.0,84.0,True,2009.0,4355.0,9000.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
542,20000000,5.0,287.0,True,1906.0,267.0,16020.0,False,False,False,False,False,False,False,True,False,False,True,False,1.0,False,False,False,False,False
543,2800000,2.0,58.0,True,1961.0,3176.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,True,False
544,2730000,3.0,775.0,True,1985.0,5503.0,7324.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
545,2400000,3.0,62.0,False,1958.0,3382.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.66659321968665,False,False,False,True,False
546,3275000,2.0,34.0,True,1934.0,1684.0,1812.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
547,5310000,2.0,69.0,True,2008.0,4338.0,7200.0,False,False,False,True,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
548,1895000,2.0,45.0,True,2017.0,3664.0,8400.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
549,3195000,4.0,95.0,True,1959.0,4198.0,12960.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False
550,1820000,2.0,45.0,True,2017.0,2869.0,9000.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,True,False
551,8125000,4.0,83.0,True,1938.0,4963.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
552,8700000,3.0,93.0,False,1894.0,4905.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,2.717443017407387,False,False,False,False,True
553,2000000,3.0,875.0,True,1965.0,6410.0,3600.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,True,False
554,2400000,1.0,38.0,True,1933.0,2746.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
555,1495000,1.0,35.0,True,1975.0,2371.0,2400.0,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,False,False,False
556,4950000,4.0,97.0,True,2019.0,5282.0,11664.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False
557,2750000,2.0,41.0,True,1963.0,3773.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,5.0,False,False,False,False,False
558,2485000,2.0,39.0,True,2020.0,2990.0,4600.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
559,2350000,3.0,805.0,True,1978.0,5138.0,5500.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False
560,2800000,2.0,52.0,True,2016.0,3461.0,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
561,3400000,3.0,75.0,True,1959.0,3763.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
562,2050000,3.0,80.0,True,1964.0,5135.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
563,3200000,3.0,83.0,False,1969.0,4476.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.9572415871348667,False,False,True,False,False
564,2052000,2.0,376.0,True,1997.0,2667.0,5880.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,True,False,False,False,False
565,4100000,2.0,36.0,True,1925.0,2098.0,2880.0,False,False,False,False,False,False,False,True,False,False,True,False,1.0,False,False,False,True,False
566,4400000,4.0,79.0,True,2005.0,4908.0,5400.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
567,3800000,2.0,395.0,True,1934.0,3549.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,5.0,False,False,False,False,False
568,6150000,3.0,71.0,False,1935.0,3687.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,2.9185477460079667,False,False,False,True,False
569,1460000,2.0,594.0,True,1963.0,2467.0,6048.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
570,12600000,4.0,108.0,True,1911.0,3640.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False
571,6650000,4.0,102.0,True,2009.0,6506.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
572,2550000,2.0,455.0,True,2018.0,3393.0,5400.0,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,False,False,False,False
573,3295000,2.0,442.0,True,1936.0,3172.0,13950.0,False,False,False,False,False,False,False,False,False,False,True,False,2.0,False,False,False,False,False
574,1300000,1.0,315.0,True,1964.0,2138.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,4.0,False,False,False,False,False
575,6400000,3.0,65.0,True,2018.0,3467.0,3504.0,False,False,False,False,False,False,False,True,False,False,False,False,7.0,False,False,False,False,False
576,2300000,3.0,58.0,True,2019.0,4097.0,3000.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
577,1000000,1.0,23.0,True,2018.0,2967.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
578,2725000,4.0,85.0,True,2020.0,4864.0,8244.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
579,8600000,3.0,79.0,True,1928.0,3455.0,13932.0,False,False,False,False,False,False,False,True,False,False,False,False,2.0,False,False,False,False,False
580,2450000,3.0,78.0,True,1985.0,4572.0,4200.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
581,2525000,2.0,47.0,True,1941.0,3295.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
582,3650000,2.0,48.0,True,2018.0,2510.0,3840.0,False,False,False,True,False,False,False,False,False,False,False,False,8.0,False,False,False,False,True
583,2550000,2.0,51.0,True,2016.0,3413.0,6948.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
584,4200000,3.0,77.0,True,2023.0,4311.0,8256.0,False,False,False,False,False,False,False,False,False,False,False,True,0.0,False,False,False,False,False
585,1600000,2.0,515.0,True,1979.0,4334.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
586,3350000,2.0,345.0,False,1931.0,2049.0,4100.0,False,False,False,False,True,False,False,False,False,False,False,True,3.0,False,False,False,False,False
587,3100000,2.0,55.0,True,2022.0,1296.0,10680.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False
588,3325000,3.0,54.0,True,2016.0,4298.0,3900.0,False,False,False,False,False,False,False,False,True,False,False,False,2.0,False,False,False,False,False
589,2100000,2.0,35.0,False,1951.0,2186.0,8904.0,False,False,False,False,False,False,False,False,False,False,True,False,2.357520365213283,True,False,False,False,False
590,8100000,4.0,978.0,True,2002.0,6206.0,6850.0,False,False,False,True,False,False,False,False,False,False,False,False,2.0,True,False,False,False,False
591,4050000,2.0,53.0,False,1936.0,2555.0,4200.0,True,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
592,3500000,2.0,58.0,True,1949.0,3516.0,7572.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
593,2995000,2.0,57.0,False,1946.0,3638.0,12500.0,False,False,False,False,False,False,False,False,True,False,False,False,2.0,False,False,False,False,False
594,2450000,3.0,79.0,True,1986.0,3639.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
595,8080000,4.0,118.0,True,1935.0,5899.0,14304.0,True,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
596,2600000,1.0,34.0,True,2023.0,2677.0,3740.0,False,False,False,False,False,False,False,False,False,False,True,False,4.0,False,False,False,False,False
597,3350000,1.0,38.0,True,1927.0,2630.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,4.0,False,False,False,False,False
598,6400000,2.0,57.0,True,1906.0,2909.0,8400.0,False,False,False,False,False,False,True,False,False,False,False,False,5.0,False,False,False,False,False
599,2930000,3.0,55.0,True,1940.0,4321.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
600,3075000,1.0,35.0,True,2018.0,2277.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,4.0,False,False,False,True,False
601,7200000,2.0,61.0,True,2015.0,3089.0,5330.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,False,False,False,False
602,1450000,2.0,74.0,True,1967.0,5146.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
603,2925000,2.0,51.0,True,1940.0,3620.0,5256.0,False,True,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
604,3650000,2.0,45.0,True,2020.0,3126.0,6444.0,False,False,False,False,False,False,False,False,False,False,False,False,5.0,False,False,False,False,False
605,3700000,2.0,411.0,False,1929.0,2400.0,4242.0,False,False,False,False,False,False,True,False,False,False,True,False,2.487665761408124,True,False,False,False,False
606,5750000,2.0,53.0,True,1912.0,2586.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,3.0,False,False,False,False,False
607,7400000,2.0,65.0,False,1929.0,2340.0,3300.0,False,False,False,False,False,False,False,False,False,True,False,True,3.0761202758897284,False,False,False,False,False
608,5950000,3.0,75.0,True,1948.0,3608.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,True,False
609,6875000,2.0,62.0,True,1924.0,3589.0,7800.0,False,False,False,False,False,False,False,False,False,True,True,False,4.0,False,False,False,False,False
610,2200000,3.0,80.0,True,1977.0,5208.0,4968.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
611,3725000,3.0,77.0,True,1960.0,5445.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,10.0,False,False,False,False,False
612,2695000,3.0,67.0,True,1973.0,3008.0,5400.0,False,False,False,False,False,False,False,False,False,False,False,True,11.0,False,False,False,False,False
613,4040000,2.0,515.0,True,2007.0,3491.0,8820.0,False,False,False,True,False,False,False,False,False,False,False,False,5.0,False,False,False,True,False
614,2205000,3.0,78.0,True,1961.0,5247.0,7707.0,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,False,False,False,False
615,2495000,3.0,80.0,True,1961.0,5080.0,2496.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
616,6100000,4.0,84.0,False,1949.0,4465.0,9360.0,False,False,False,False,False,False,False,False,False,False,False,False,2.602589652026076,True,False,False,False,False
617,5385000,2.0,49.0,True,1897.0,2664.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
618,3850000,2.0,46.0,True,1931.0,3062.0,0.0,False,False,False,False,False,False,True,False,False,False,True,False,2.0,False,False,False,True,False
619,1830000,2.0,50.0,True,2017.0,3828.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,15.0,False,False,False,False,False
620,2200000,2.0,48.0,True,2019.0,3358.0,360.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
621,5400000,4.0,97.0,True,2016.0,4755.0,9000.0,True,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
622,1500000,3.0,70.0,False,1951.0,3625.0,3500.0,False,False,False,False,False,False,False,False,False,False,False,True,2.293605391668688,False,False,False,False,False
623,4800000,3.0,51.0,False,1896.0,3350.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,2.1285225350698234,False,True,False,False,False
624,3850000,3.0,83.0,True,2009.0,4697.0,9523.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,False,False,False,False
625,3830000,2.0,45.0,True,1971.0,2711.0,7608.0,False,False,False,False,False,False,True,False,False,False,True,False,3.0,False,False,False,False,True
626,4000000,2.0,38.0,True,1931.0,1960.0,7424.0,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,True,False,False,False
627,4450000,2.0,655.0,True,2008.0,4638.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,4.0,False,False,False,True,False
628,1550000,3.0,915.0,True,1988.0,6207.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
629,3368000,2.0,59.0,True,1986.0,2712.0,9343.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
630,2610000,2.0,60.0,False,1999.0,3350.0,4800.0,False,False,False,False,False,False,False,False,False,False,False,False,3.2999235563934874,False,False,False,True,False
631,2650000,3.0,744.0,True,1985.0,4782.0,7300.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
632,5000000,3.0,78.0,True,1969.0,4058.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,False,False,True,False
633,6900000,3.0,68.0,True,1946.0,3697.0,8268.0,False,False,False,False,False,False,True,False,False,False,False,False,5.0,False,False,False,False,False
634,1950000,3.0,71.0,True,1985.0,5451.0,3600.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
635,2350000,4.0,909.0,True,1962.0,3876.0,2748.0,False,False,False,False,False,False,False,False,False,False,True,False,1.0,False,False,False,False,False
636,3900000,1.0,36.0,True,1938.0,2181.0,9400.0,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,True,False,False,False
637,6350000,3.0,82.0,True,1940.0,5007.0,9996.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
638,4200000,2.0,53.0,True,2016.0,2623.0,8972.0,False,True,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
639,3995000,1.0,36.0,True,1937.0,2193.0,8076.0,False,False,False,False,True,False,False,False,False,False,False,False,3.0,False,False,False,False,False
640,4000000,5.0,1032.5,True,1988.0,7042.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
641,2200000,2.0,38.0,True,1939.0,3048.0,4300.0,False,False,False,False,False,True,False,False,False,False,True,False,1.0,False,False,False,False,False
642,2425000,2.0,685.0,True,1997.0,5356.0,3864.0,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False
643,5525000,3.0,61.0,True,2002.0,3544.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
644,2400000,2.0,35.0,True,1901.0,2576.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,1.0,False,False,False,True,False
645,4700000,3.0,59.0,True,1922.0,5975.0,10496.0,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,True,False,False,False
646,3650000,2.0,625.0,True,1959.0,3732.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,False,False,False,False
647,2872000,3.0,73.0,True,1964.0,4147.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
648,2495000,3.0,715.0,True,1984.0,4217.0,19320.0,False,False,False,False,False,False,False,False,False,False,False,False,2.0,False,False,False,False,False
649,4995000,2.0,63.0,True,1931.0,3229.0,8916.0,False,False,False,False,True,False,False,False,False,False,False,False,3.0,False,False,False,False,False
650,7040000,4.0,89.0,True,2014.0,4830.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False
651,1535000,1.0,355.0,True,1996.0,2452.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,False,False,False,False
652,4420000,4.0,93.0,True,2019.0,5903.0,12600.0,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,False,False,False
653,2400000,2.0,47.0,True,2022.0,3395.0,8604.0,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,False,False,False,False
654,2725000,4.0,108.0,True,1982.0,7471.0,6000.0,False,False,False,False,False,False,False,False,False,False,False,True,2.0,False,False,False,False,False
